Vertex ,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
529,0.998241681,0.701065201,0.774710868,0.808072295,0.717972454,0.606105936,0.688051698,0.712774754,0.777439881,0.668440991,0.949301743,0.881964453,0.634080191,0.86003698,0.861462591,0.982488469
530,0.601208349,0.69917298,0.971116592,0.972853566,0.888234568,0.906305328,0.636593183,0.805550334,0.692633197,0.672487217,0.92412132,0.654015255,0.787460655,0.975431296,0.674332822,0.991197369
531,0.997715194,0.822246862,0.668057096,0.726441955,0.769797133,0.72372969,0.712254232,0.988891884,0.661345931,0.893331163,0.600164116,0.838473068,0.966377202,0.715173638,0.67421039,0.860671918
532,0.885040563,0.875212208,0.727726752,0.700880961,0.98236752,0.969319803,0.782926644,0.938477546,0.780929391,0.769755607,0.662705179,0.770562423,0.814966775,0.609001731,0.777645202,0.912542487
533,0.872018423,0.854062796,0.963822171,0.607212804,0.822819034,0.914939539,0.816534153,0.729558221,0.654500226,0.955025229,0.788304957,0.951246079,0.834340849,0.869676847,0.921704462,0.863662218
534,0.759221936,0.805453354,0.92121821,0.749460119,0.755248583,0.638276046,0.965833774,0.636414526,0.859283671,0.765277792,0.762247756,0.871820735,0.626837493,0.837482313,0.908812714,0.931285103
535,0.668212156,0.95896762,0.862458437,0.95274192,0.794112287,0.816813338,0.967615311,0.959963817,0.779264349,0.709765053,0.757268174,0.755105731,0.71474675,0.707431842,0.944425175,0.627944768
536,0.871044473,0.669128021,0.737802357,0.624617214,0.707989455,0.907368428,0.95400613,0.688610861,0.785419136,0.788129619,0.949430122,0.905119621,0.805230887,0.86829888,0.938942022,0.603815582
537,0.761156012,0.962897267,0.896125212,0.81713655,0.811857811,0.739108039,0.808208213,0.86215328,0.767345215,0.885661259,0.944492891,0.661873939,0.780618809,0.763208037,0.874985922,0.699946986
538,0.856100366,0.950995697,0.76725264,0.96440628,0.997265496,0.64243682,0.693221275,0.980151901,0.983331075,0.63908291,0.6059994,0.664440009,0.998405113,0.671999847,0.801019043,0.939367091
539,0.608160644,0.841795593,0.71081018,0.944933967,0.71338446,0.874702288,0.869687853,0.68859742,0.61391968,0.76369983,0.715677261,0.9235911,0.920145675,0.782809581,0.84260489,0.841703806
540,0.930863259,0.770000966,0.710178672,0.706013967,0.814476912,0.779659281,0.776048308,0.636454936,0.887441496,0.685494675,0.678781452,0.765103328,0.691111337,0.833543307,0.748585336,0.779564689
541,0.814867729,0.681414209,0.662300649,0.952168761,0.773489481,0.764837444,0.61424486,0.799190521,0.821667889,0.823536348,0.882812468,0.670992734,0.700889254,0.924292186,0.978868247,0.654373099
542,0.799059822,0.685670501,0.624029267,0.730201335,0.65747505,0.883973229,0.813490165,0.657533788,0.603696635,0.92326282,0.670477762,0.842486657,0.734768765,0.834194375,0.726261451,0.634775824
543,0.689180003,0.675223427,0.771207741,0.863313513,0.70552243,0.604827974,0.807574946,0.842303796,0.985148198,0.835788321,0.788469024,0.82936065,0.971160252,0.931351258,0.729191493,0.694901745
544,0.705053445,0.801768416,0.89761978,0.801287683,0.627118558,0.88943228,0.922388051,0.715799146,0.865650296,0.77063676,0.955647742,0.938090223,0.810172799,0.876602218,0.95333988,0.798286804
545,0.725300296,0.901466455,0.688026502,0.755412459,0.946290895,0.889768936,0.761524402,0.685897801,0.742387356,0.71364166,0.670435715,0.897333165,0.700827955,0.781666988,0.754343779,0.992830951
546,0.756436898,0.631992993,0.635930301,0.836301489,0.839745421,0.767503596,0.772737477,0.621573033,0.806618604,0.80189579,0.659819727,0.641535754,0.649428996,0.640411299,0.843883278,0.678593061
547,0.700572061,0.669428858,0.983134122,0.941846985,0.692197935,0.731026518,0.683957137,0.796750384,0.607844213,0.868547204,0.80926326,0.959455571,0.665757074,0.921643698,0.916784406,0.650872476
548,0.75942369,0.668061056,0.7018882,0.70529847,0.822494558,0.764564373,0.979093122,0.650548057,0.989476854,0.692255456,0.909149575,0.73558797,0.657232558,0.943155674,0.72354436,0.863542162
549,0.826577474,0.788702524,0.798327789,0.892895166,0.635109166,0.867272265,0.958324841,0.623115279,0.656261336,0.886652775,0.774912659,0.761419448,0.654786654,0.802708016,0.650618124,0.790648183
550,0.90544612,0.703305743,0.792314467,0.996806388,0.874660169,0.936542709,0.765939043,0.907144369,0.616203669,0.649164473,0.681228237,0.76078077,0.938297951,0.73850642,0.861848477,0.883725718
551,0.834472942,0.742896787,0.830821337,0.736906237,0.633549495,0.997121591,0.650872981,0.628939354,0.9514123,0.720733864,0.86011879,0.731602292,0.756581708,0.704845189,0.737217602,0.76428016
552,0.888166428,0.804614478,0.977426087,0.616752158,0.801227329,0.833689916,0.968078794,0.619663409,0.829399834,0.941451971,0.696771091,0.950516939,0.607617364,0.892981852,0.973245288,0.862879065
553,0.775611698,0.617952407,0.968045525,0.788118489,0.611598698,0.875928429,0.792734901,0.649738127,0.685708724,0.625796272,0.829717416,0.848811792,0.802296919,0.926840853,0.944403529,0.846249759
554,0.605102592,0.878091862,0.767199687,0.826222993,0.859632241,0.740094646,0.966839402,0.653589947,0.868604723,0.601743832,0.969860442,0.645001653,0.637953692,0.733203053,0.749426514,0.685720029
555,0.834048664,0.777165639,0.613670236,0.727860825,0.924173165,0.875880614,0.889948341,0.87924677,0.724389209,0.639865569,0.708986874,0.93271412,0.992188319,0.797538806,0.603880142,0.656017925
556,0.72883223,0.831434139,0.630037458,0.977342919,0.746033469,0.965033687,0.912208721,0.902174909,0.842687832,0.850713527,0.855201294,0.851488555,0.821491293,0.994565607,0.892916227,0.910778555
557,0.948985126,0.686255905,0.633521664,0.793157775,0.805632278,0.931672712,0.777513432,0.82834121,0.810828375,0.615281114,0.846085959,0.931217314,0.663000219,0.837732694,0.837444218,0.665673986
558,0.649385429,0.992020777,0.757487668,0.690968691,0.668529818,0.867040685,0.843778119,0.857420849,0.635202411,0.957413833,0.755706559,0.725347763,0.784944579,0.756026426,0.945430801,0.97170439
559,0.721381287,0.945574323,0.912609252,0.972323069,0.698300125,0.83078366,0.709817834,0.929637796,0.602129676,0.825927665,0.735681373,0.729073483,0.85796253,0.94059378,0.843678157,0.941269191
560,0.705838845,0.807800742,0.780214616,0.60465796,0.822724857,0.86460973,0.836765762,0.89451196,0.828535811,0.626700102,0.64657821,0.838589831,0.709991677,0.631858052,0.771841097,0.821729039
561,0.731498395,0.888173481,0.857508243,0.733127344,0.901949012,0.859478017,0.854978151,0.82137108,0.604555867,0.878602873,0.750416716,0.977043884,0.927193908,0.835077788,0.700872793,0.681486957
562,0.736153935,0.790627177,0.718426204,0.805971798,0.66614817,0.991085125,0.643169822,0.972777656,0.965431205,0.810144193,0.889964109,0.774419319,0.852013831,0.736230375,0.720463608,0.831291914
563,0.79925187,0.831814548,0.714664233,0.746783133,0.633559184,0.620910549,0.701382852,0.629698744,0.641509883,0.925171362,0.615549479,0.863577118,0.7090231,0.948618272,0.793996914,0.722230584
564,0.807055574,0.752783208,0.825720426,0.645813147,0.998796201,0.770222351,0.739292256,0.884083939,0.745559763,0.933309722,0.78170829,0.887823365,0.642981287,0.938447674,0.894287195,0.684686711
565,0.658114404,0.726516939,0.990428234,0.70273263,0.782450884,0.61200809,0.758891012,0.828528006,0.981249845,0.806694418,0.92764293,0.818851057,0.616314005,0.72600331,0.830219803,0.980237586
566,0.943652144,0.691342246,0.688043932,0.680469187,0.968999559,0.941066461,0.909953373,0.757094046,0.801752282,0.785732698,0.701359243,0.802011218,0.612198619,0.652724149,0.954635838,0.900671907
567,0.769147364,0.806860145,0.747999554,0.896311947,0.913674872,0.905314076,0.88904469,0.681801735,0.735187992,0.787938174,0.732317197,0.90197608,0.73174141,0.655292835,0.759616181,0.991965773
568,0.690352565,0.844863464,0.77318922,0.628409827,0.795150642,0.880865731,0.80528799,0.948842425,0.715574807,0.634499669,0.974626245,0.75127854,0.830562221,0.91680125,0.729725466,0.886465815
569,0.65416754,0.716517499,0.657884254,0.924492223,0.689059694,0.886961422,0.977319359,0.811108884,0.816011677,0.784413427,0.730356057,0.790262012,0.841123013,0.994396629,0.975105824,0.944861183
570,0.955652214,0.787139673,0.862977731,0.958026689,0.757180306,0.984704991,0.766314425,0.840433066,0.883921885,0.980236805,0.69784651,0.898452391,0.808326234,0.707422856,0.910642736,0.820888912
571,0.864389528,0.729160427,0.792509581,0.8469417,0.761964326,0.679349016,0.984656197,0.804587016,0.893568148,0.764418877,0.742052706,0.762865719,0.763678658,0.817672046,0.817387948,0.798861526
572,0.653914314,0.798430191,0.66764156,0.650454315,0.973058287,0.841980005,0.863796023,0.760717468,0.963592357,0.855172196,0.907667948,0.747424988,0.984004752,0.928184516,0.941579385,0.668877707
573,0.708385283,0.71425064,0.708363689,0.942163265,0.612753918,0.630439996,0.709565948,0.67994919,0.692743846,0.919177276,0.825250638,0.602308265,0.771729106,0.763153971,0.645578108,0.870456715
574,0.880838875,0.888357288,0.891388378,0.600021131,0.981568322,0.925683507,0.961592679,0.606257318,0.973543518,0.923915411,0.934887657,0.637314954,0.895511212,0.983966676,0.871418937,0.828224562
575,0.978251871,0.777174849,0.839717427,0.790535317,0.973138489,0.630433891,0.80044788,0.874780977,0.916762615,0.833207459,0.963567098,0.976796579,0.625727689,0.760948216,0.609383609,0.731766663
576,0.814747287,0.964317972,0.938621729,0.650999891,0.63721215,0.835706936,0.812847189,0.706551057,0.959781234,0.970946564,0.761044575,0.956121023,0.753579558,0.894726733,0.790376887,0.649033263
577,0.97117368,0.781638637,0.893794816,0.746869526,0.607552351,0.640212143,0.798487792,0.875985743,0.733894131,0.878195384,0.879454236,0.881574363,0.797008742,0.96595446,0.795678607,0.780106077
578,0.679752328,0.723062035,0.616933797,0.853414117,0.699414298,0.721662102,0.908325809,0.730888473,0.696878357,0.6676231,0.909943361,0.651882503,0.781501504,0.802772046,0.874955965,0.853313393
579,0.924288269,0.617900574,0.71857629,0.712053648,0.658406762,0.715671302,0.723906126,0.808753785,0.865481792,0.752440205,0.887788093,0.734466135,0.716113471,0.816475222,0.609486544,0.631915649
580,0.767187817,0.977165085,0.888604712,0.635250628,0.938527205,0.892920308,0.84437861,0.928117184,0.761643939,0.68860042,0.804809356,0.819536702,0.815330549,0.826029517,0.979481967,0.960898249
581,0.950286815,0.920566724,0.977371243,0.639397857,0.706049305,0.798022378,0.938613797,0.802066285,0.899213896,0.655583962,0.700965525,0.892710438,0.665893604,0.740542374,0.705946503,0.739944678
582,0.88332962,0.747138872,0.822105329,0.639972751,0.922007077,0.74795545,0.859413664,0.890155841,0.683864369,0.953869994,0.846489701,0.771490057,0.672934073,0.976920375,0.902027282,0.683209825
583,0.73508431,0.923869703,0.878271065,0.906313717,0.776480441,0.886590505,0.754597489,0.684505167,0.853070814,0.99040557,0.724240389,0.784387837,0.869600548,0.816602513,0.937371118,0.904697083
584,0.623318882,0.999368494,0.900960981,0.945561327,0.860479085,0.942514051,0.64495319,0.739095134,0.950568377,0.680662085,0.631296839,0.915247576,0.934194462,0.665060887,0.941738393,0.874707118
585,0.808033073,0.932100077,0.7676997,0.677597582,0.713941071,0.802065607,0.812532317,0.922232331,0.916541089,0.832546623,0.912314193,0.676709383,0.620025811,0.949453529,0.630221798,0.698675372
586,0.87812758,0.763779175,0.950525588,0.719191918,0.604748539,0.720262256,0.83123002,0.75037535,0.813949102,0.950639248,0.964994022,0.706389626,0.784856189,0.819657606,0.979644983,0.999446928
587,0.6941629,0.890791949,0.751212425,0.603243279,0.603701009,0.784226403,0.795333965,0.609027879,0.874770967,0.717601355,0.823957241,0.720367629,0.666853726,0.762869495,0.692909346,0.813920391
588,0.679531412,0.803362391,0.662951406,0.868389884,0.901575074,0.644157694,0.787120965,0.62834868,0.839272978,0.705761719,0.811049783,0.806984404,0.969741738,0.819633289,0.833199392,0.76066125
589,0.979631841,0.910874364,0.714162116,0.937683834,0.772958544,0.931466857,0.929155227,0.675548075,0.880456453,0.716257188,0.718997068,0.718539231,0.890227299,0.691930417,0.600362334,0.886094741
590,0.668473898,0.641792958,0.695006448,0.751960209,0.790362531,0.617828016,0.988229333,0.886425221,0.729277626,0.727478903,0.77941702,0.850497929,0.658549227,0.675571926,0.943773833,0.70250197
591,0.752077999,0.94850874,0.865259132,0.736684752,0.873479818,0.607873286,0.894257064,0.794806416,0.925272859,0.981855061,0.97031542,0.963706017,0.804867982,0.744056846,0.78601413,0.875958401
592,0.953599111,0.682794521,0.967277263,0.926072093,0.991542406,0.952100709,0.711974932,0.642382365,0.644896429,0.716489327,0.84567349,0.92172813,0.959700123,0.849501354,0.602252525,0.674526711
593,0.639890482,0.74532979,0.800540397,0.617358871,0.73939119,0.67167187,0.858828067,0.785708948,0.798127059,0.771076715,0.982407884,0.68589405,0.806665704,0.894406947,0.822737765,0.971608354
594,0.751187342,0.785470322,0.635408926,0.843599644,0.715284787,0.664123616,0.817812517,0.812924105,0.630348656,0.879286181,0.849508876,0.675606913,0.787773945,0.888129167,0.811774296,0.75819563
595,0.728935383,0.844157547,0.975643479,0.868697936,0.629898361,0.784273989,0.956329653,0.63778497,0.995550285,0.979627757,0.631309792,0.973365328,0.745253036,0.937883667,0.767353335,0.776342045
596,0.853697236,0.909790968,0.61351566,0.837262398,0.674693198,0.738379807,0.739187466,0.787624136,0.733654565,0.642944447,0.658251495,0.613375194,0.788099634,0.981779078,0.646270089,0.978505797
597,0.893344606,0.854999521,0.858111102,0.930691059,0.642767946,0.801901729,0.878836455,0.834728178,0.933111628,0.628908684,0.876280416,0.813611092,0.751664346,0.736109993,0.848333053,0.95639815
598,0.79847037,0.929889266,0.760862553,0.640957785,0.624602295,0.620533749,0.752060057,0.7348951,0.887174809,0.897128601,0.620341588,0.688449305,0.70970474,0.819044794,0.65780609,0.653576488
599,0.977515556,0.921681163,0.672261961,0.762627123,0.7422488,0.91640163,0.804085167,0.651139895,0.895596825,0.758755191,0.705169699,0.750199449,0.799102625,0.737246207,0.696762309,0.759400812
600,0.607669164,0.908999138,0.668377957,0.617561845,0.861479477,0.909574452,0.925531653,0.797403673,0.682147274,0.894891071,0.879885231,0.698508294,0.961363102,0.641748583,0.993075296,0.944099124
601,0.875159458,0.975499955,0.888924467,0.676182799,0.776862455,0.62860121,0.755862969,0.896641208,0.75457734,0.73211767,0.838142289,0.948881812,0.619033277,0.754188174,0.663296297,0.8781417
602,0.642289824,0.865923103,0.714472348,0.679566725,0.974541023,0.607409831,0.775110909,0.608650797,0.793437219,0.800418951,0.728664989,0.652864711,0.750555015,0.868905176,0.912958323,0.812300241
603,0.835933758,0.680246548,0.714932133,0.664758244,0.69971814,0.689954712,0.807779515,0.825075502,0.977978968,0.678228259,0.856670284,0.926903708,0.824096586,0.702001461,0.705020092,0.615701221
604,0.722177691,0.897841472,0.619007103,0.687718113,0.882492999,0.913060625,0.782127364,0.879229735,0.755180867,0.663965298,0.759259797,0.831987128,0.979221313,0.627500381,0.802957638,0.731567911
605,0.803324678,0.609590179,0.725210142,0.927947259,0.821576694,0.780232997,0.714210029,0.719217009,0.753240573,0.934228284,0.986885283,0.775462153,0.757341135,0.93862031,0.770762128,0.820807269
606,0.692376666,0.897401014,0.812795327,0.92361382,0.912293092,0.686001907,0.88625422,0.920021763,0.738442896,0.669043645,0.601052862,0.780361461,0.740973093,0.821963934,0.675216437,0.943866219
607,0.703102086,0.690571842,0.792285623,0.799540409,0.686034092,0.708744291,0.667882096,0.887384071,0.908035613,0.784931399,0.885634809,0.894374157,0.655310211,0.98647121,0.928412779,0.681793384
608,0.674466014,0.650264458,0.655351425,0.89926472,0.787861703,0.913173669,0.898501958,0.841845085,0.874546643,0.60734229,0.724711059,0.855128872,0.603737981,0.613190777,0.940755193,0.873609945
609,0.706147893,0.875185136,0.916982668,0.722717713,0.614414951,0.97311165,0.738071935,0.642592705,0.796742749,0.907387118,0.688658926,0.70779602,0.697085995,0.996669221,0.678961493,0.830208087
610,0.970105857,0.658758628,0.988341679,0.978990894,0.953828795,0.685822609,0.853622022,0.904356589,0.994411171,0.672169529,0.90641036,0.735520468,0.670250586,0.768550776,0.917534365,0.785939921
611,0.81500924,0.998063764,0.75964372,0.846160302,0.746097681,0.757114259,0.878256301,0.97515479,0.81694358,0.907359972,0.635682624,0.684463215,0.800852656,0.608004689,0.701141992,0.806960516
612,0.605984479,0.705818514,0.805612328,0.829259699,0.970300677,0.858138249,0.765894321,0.972140471,0.913953193,0.680003568,0.652336945,0.870324654,0.823953266,0.915869446,0.89552202,0.850084614
613,0.994552869,0.813435892,0.645242303,0.931309426,0.700741345,0.910920859,0.982842838,0.878718206,0.838412064,0.78415447,0.745763946,0.7412019,0.854549082,0.900509247,0.871406828,0.67936404
614,0.797594872,0.916656029,0.790281631,0.814649312,0.908454419,0.864506123,0.763737968,0.958165084,0.665026827,0.998206579,0.647541031,0.605979988,0.95600756,0.697981403,0.891879851,0.92440615
615,0.943594556,0.996637694,0.717615884,0.884097337,0.646159943,0.762723717,0.939188677,0.747063218,0.836438152,0.801509377,0.858380612,0.989157756,0.622294211,0.829584607,0.945211512,0.792553085
616,0.631410874,0.824215741,0.732829556,0.661976714,0.939613805,0.808639805,0.973310565,0.922406602,0.877188718,0.602010201,0.771129383,0.678994513,0.964319164,0.669833594,0.714424021,0.806734707
617,0.705345448,0.683945871,0.83963973,0.635571809,0.623267103,0.748898118,0.888265782,0.821922703,0.769150587,0.826300626,0.746180594,0.974458534,0.621961956,0.869356592,0.956513066,0.921553883
